FIPS code,County & State,Year,Total Jobs
47157,"Shelby, TN",1995,574527
47157,"Shelby, TN",1990,535609
47157,"Shelby, TN",2016,667512
47157,"Shelby, TN",2003,618959
47157,"Shelby, TN",2014,648157
47157,"Shelby, TN",1988,512570
47157,"Shelby, TN",1999,615043
47157,"Shelby, TN",2010,623909
47157,"Shelby, TN",2021,691100
47157,"Shelby, TN",1986,473849
47157,"Shelby, TN",2011,635540
47157,"Shelby, TN",2013,640112
47157,"Shelby, TN",2022,715218
47157,"Shelby, TN",1991,530682
47157,"Shelby, TN",1994,562659
47157,"Shelby, TN",2002,618736
47157,"Shelby, TN",2015,656531
47159,"Smith, TN",1997,8725
47159,"Smith, TN",1990,7711
47159,"Smith, TN",2016,8144
47159,"Smith, TN",1985,6426
47159,"Smith, TN",1995,8508
47159,"Smith, TN",1981,6453
47159,"Smith, TN",1982,6262
47159,"Smith, TN",1983,6290
47159,"Smith, TN",1992,8066
47159,"Smith, TN",1993,8228
47159,"Smith, TN",2004,8259
47159,"Smith, TN",1998,8816
47159,"Smith, TN",2008,8486
47159,"Smith, TN",2019,8567
47159,"Smith, TN",2001,8430
47159,"Smith, TN",2012,7874
47159,"Smith, TN",1989,7609
47159,"Smith, TN",1996,8347
47159,"Smith, TN",2007,8293
47159,"Smith, TN",2020,8591
47159,"Smith, TN",1987,7062
47159,"Smith, TN",2000,8854
47159,"Smith, TN",2009,7651
47159,"Smith, TN",1980,6780
47159,"Smith, TN",1984,6484
47159,"Smith, TN",2006,8143
47159,"Smith, TN",2017,8397
47159,"Smith, TN",2018,8773
47159,"Smith, TN",2005,8198
47159,"Smith, TN",1991,7813
47159,"Smith, TN",1994,8266
47159,"Smith, TN",2002,8382
47159,"Smith, TN",2015,8242
47159,"Smith, TN",2011,7871
47159,"Smith, TN",2013,8006
47159,"Smith, TN",2022,8964
47159,"Smith, TN",1986,6893
47159,"Smith, TN",1988,7390
47159,"Smith, TN",1999,8799
47159,"Smith, TN",2010,7567
47159,"Smith, TN",2021,8697
47159,"Smith, TN",2003,8379
47159,"Smith, TN",2014,8110
47161,"Stewart, TN",1997,3702
47161,"Stewart, TN",2005,4573
47161,"Stewart, TN",2018,4490
47161,"Stewart, TN",1980,3926
47161,"Stewart, TN",1984,3532
47161,"Stewart, TN",2006,4494
47161,"Stewart, TN",2017,4618
47161,"Stewart, TN",1987,3680
47161,"Stewart, TN",2000,3821
47161,"Stewart, TN",2009,4480
47161,"Stewart, TN",1989,3622
47161,"Stewart, TN",1996,3783
47161,"Stewart, TN",2007,4589
47161,"Stewart, TN",2001,4284
47161,"Stewart, TN",2012,4712
47161,"Stewart, TN",1998,3453
47161,"Stewart, TN",2008,4560
47161,"Stewart, TN",2019,4780
47161,"Stewart, TN",1981,3870
47161,"Stewart, TN",1982,3188
47161,"Stewart, TN",1983,3145
47161,"Stewart, TN",1992,3607
47161,"Stewart, TN",1993,4038
47161,"Stewart, TN",2004,4509
47161,"Stewart, TN",1985,3278
47161,"Stewart, TN",1995,3841
47161,"Stewart, TN",1990,3669
47161,"Stewart, TN",2016,4496
47161,"Stewart, TN",2020,4793
47161,"Stewart, TN",2003,4446
47161,"Stewart, TN",2014,4612
47161,"Stewart, TN",1988,3555
47161,"Stewart, TN",1999,3536
47161,"Stewart, TN",2010,4719
47161,"Stewart, TN",2021,4808
47161,"Stewart, TN",1986,3387
47161,"Stewart, TN",2011,4725
47161,"Stewart, TN",2013,4581
47161,"Stewart, TN",2022,4950
47161,"Stewart, TN",1991,3923
47161,"Stewart, TN",1994,4277
47161,"Stewart, TN",2002,4422
47161,"Stewart, TN",2015,4549
47163,"Sullivan, TN",1997,92328
47163,"Sullivan, TN",1989,83853
47163,"Sullivan, TN",1996,91755
47163,"Sullivan, TN",2007,92525
47163,"Sullivan, TN",2020,89264
47163,"Sullivan, TN",1990,85296
47163,"Sullivan, TN",2016,90346
47163,"Sullivan, TN",1985,77900
47163,"Sullivan, TN",1995,90913
47163,"Sullivan, TN",1981,78724
47163,"Sullivan, TN",1982,78636
47163,"Sullivan, TN",1983,76832
47163,"Sullivan, TN",1992,87757
47163,"Sullivan, TN",1993,89214
47163,"Sullivan, TN",2004,87194
47163,"Sullivan, TN",1998,90929
47163,"Sullivan, TN",2008,92964
47163,"Sullivan, TN",2019,90304
47163,"Sullivan, TN",2001,88804
47163,"Sullivan, TN",2012,88624
47163,"Sullivan, TN",1987,78541
47163,"Sullivan, TN",2000,88791
47163,"Sullivan, TN",2009,89330
47163,"Sullivan, TN",1980,78362
47163,"Sullivan, TN",1984,76485
47163,"Sullivan, TN",2006,91356
47163,"Sullivan, TN",2017,90595
47163,"Sullivan, TN",2018,90841
47163,"Sullivan, TN",2005,89036
47163,"Sullivan, TN",1991,85999
47163,"Sullivan, TN",1994,88523
47163,"Sullivan, TN",2002,89332
47163,"Sullivan, TN",2015,89827
47163,"Sullivan, TN",2011,89512
47163,"Sullivan, TN",2013,89599
47163,"Sullivan, TN",2022,94944
47163,"Sullivan, TN",1986,78371
47163,"Sullivan, TN",1988,81105
47163,"Sullivan, TN",1999,91202
47163,"Sullivan, TN",2010,87626
47163,"Sullivan, TN",2021,90986
47163,"Sullivan, TN",2003,88276
47163,"Sullivan, TN",2014,90045
47165,"Sumner, TN",1997,54138
47165,"Sumner, TN",2005,62770
47165,"Sumner, TN",2018,88697
47165,"Sumner, TN",1980,29156
47165,"Sumner, TN",1984,33087
47165,"Sumner, TN",2006,64974
47165,"Sumner, TN",2017,86599
47165,"Sumner, TN",1987,38699
47165,"Sumner, TN",2000,57324
47165,"Sumner, TN",2009,65047
47165,"Sumner, TN",2001,57592
47165,"Sumner, TN",2012,69652
47165,"Sumner, TN",1998,53434
47165,"Sumner, TN",2008,67473
47165,"Sumner, TN",2019,90608
47165,"Sumner, TN",1981,29722
47165,"Sumner, TN",1982,29962
47165,"Sumner, TN",1983,30852
47165,"Sumner, TN",1992,43906
47165,"Sumner, TN",1993,47206
47165,"Sumner, TN",2004,61775
47165,"Sumner, TN",1985,35065
47165,"Sumner, TN",1995,49897
47165,"Sumner, TN",1990,41997
47165,"Sumner, TN",2016,83302
47165,"Sumner, TN",1989,41230
47165,"Sumner, TN",1996,52559
47165,"Sumner, TN",2007,67567
47165,"Sumner, TN",2020,91920
47165,"Sumner, TN",2003,58690
47165,"Sumner, TN",2014,75995
47165,"Sumner, TN",1988,40102
47165,"Sumner, TN",1999,55761
47165,"Sumner, TN",2010,65037
47165,"Sumner, TN",2021,97536
47165,"Sumner, TN",1986,36552
47165,"Sumner, TN",2011,67359
47165,"Sumner, TN",2013,72602
47165,"Sumner, TN",2022,102088
47165,"Sumner, TN",1991,42363
47165,"Sumner, TN",1994,49695
47165,"Sumner, TN",2002,57803
47165,"Sumner, TN",2015,79057
47167,"Tipton, TN",1997,15712
47167,"Tipton, TN",1989,10618
47167,"Tipton, TN",1996,14996
47167,"Tipton, TN",2007,18875
47167,"Tipton, TN",2020,19168
47167,"Tipton, TN",1990,11408
47167,"Tipton, TN",2016,18015
47167,"Tipton, TN",1985,9306
47167,"Tipton, TN",1995,14660
47167,"Tipton, TN",1981,9520
47167,"Tipton, TN",1982,9307
47167,"Tipton, TN",1983,9170
47167,"Tipton, TN",1992,11716
47167,"Tipton, TN",1993,12725
47167,"Tipton, TN",2004,17474
47167,"Tipton, TN",1998,15530
47167,"Tipton, TN",2008,18361
47167,"Tipton, TN",2019,18773
47167,"Tipton, TN",2001,16267
47167,"Tipton, TN",2012,17431
47167,"Tipton, TN",1987,9925
47167,"Tipton, TN",2000,15552
47167,"Tipton, TN",2009,17202
47167,"Tipton, TN",1980,10005
47167,"Tipton, TN",1984,9227
47167,"Tipton, TN",2006,18237
47167,"Tipton, TN",2017,18371
47167,"Tipton, TN",2018,18725
47167,"Tipton, TN",2005,17717
47167,"Tipton, TN",1991,11229
47167,"Tipton, TN",1994,13855
47167,"Tipton, TN",2002,16652
47167,"Tipton, TN",2015,17981
47167,"Tipton, TN",2011,17400
47167,"Tipton, TN",2013,17655
47167,"Tipton, TN",2022,21095
47167,"Tipton, TN",1986,9703
47167,"Tipton, TN",1988,10307
47167,"Tipton, TN",1999,15774
47167,"Tipton, TN",2010,16791
47167,"Tipton, TN",2021,20301
47167,"Tipton, TN",2003,16878
47167,"Tipton, TN",2014,17662
47169,"Trousdale, TN",1997,3031
47169,"Trousdale, TN",2005,2653
47169,"Trousdale, TN",2018,3253
47169,"Trousdale, TN",1980,8870
47169,"Trousdale, TN",1984,3367
47169,"Trousdale, TN",2006,2608
47169,"Trousdale, TN",2017,2943
47169,"Trousdale, TN",1987,3505
47169,"Trousdale, TN",2000,2930
47169,"Trousdale, TN",2009,2573
47169,"Trousdale, TN",2001,2706
47169,"Trousdale, TN",2012,2558
47169,"Trousdale, TN",1998,3009
47169,"Trousdale, TN",2008,2742
47169,"Trousdale, TN",2019,3339
47169,"Trousdale, TN",1981,8294
47169,"Trousdale, TN",1982,4529
47169,"Trousdale, TN",1983,3460
47169,"Trousdale, TN",1992,3146
47169,"Trousdale, TN",1993,3314
47169,"Trousdale, TN",2004,2709
47169,"Trousdale, TN",1985,3252
47169,"Trousdale, TN",1995,3153
47169,"Trousdale, TN",1990,3406
47169,"Trousdale, TN",2016,2840
47169,"Trousdale, TN",1989,3600
47169,"Trousdale, TN",1996,2954
47169,"Trousdale, TN",2007,2679
47169,"Trousdale, TN",2020,3299
47169,"Trousdale, TN",2003,2655
47169,"Trousdale, TN",2014,2571
47169,"Trousdale, TN",1988,3382
47169,"Trousdale, TN",1999,2932
47169,"Trousdale, TN",2010,2552
47169,"Trousdale, TN",2021,3478
47169,"Trousdale, TN",1986,3343
47169,"Trousdale, TN",2011,2540
47169,"Trousdale, TN",2013,2611
47169,"Trousdale, TN",2022,3630
47169,"Trousdale, TN",1991,3112
47169,"Trousdale, TN",1994,3159
47169,"Trousdale, TN",2002,2562
47169,"Trousdale, TN",2015,2642
47171,"Unicoi, TN",1997,6176
47171,"Unicoi, TN",1989,6302
47171,"Unicoi, TN",1996,6077
47171,"Unicoi, TN",2007,7513
47171,"Unicoi, TN",2020,6654
47171,"Unicoi, TN",1990,6434
47171,"Unicoi, TN",2016,6685
47171,"Unicoi, TN",1985,5324
47171,"Unicoi, TN",1995,5934
47171,"Unicoi, TN",1981,5585
47171,"Unicoi, TN",1982,5293
47171,"Unicoi, TN",1983,5256
47171,"Unicoi, TN",1992,6106
47171,"Unicoi, TN",1993,6146
47171,"Unicoi, TN",2004,6915
47171,"Unicoi, TN",1998,6472
47171,"Unicoi, TN",2008,7468
47171,"Unicoi, TN",2019,6692
47171,"Unicoi, TN",2001,6827
47171,"Unicoi, TN",2012,6970
47171,"Unicoi, TN",1987,5906
47171,"Unicoi, TN",2000,6524
47171,"Unicoi, TN",2009,6945
47171,"Unicoi, TN",1980,5599
47171,"Unicoi, TN",1984,5351
47171,"Unicoi, TN",2006,7451
47171,"Unicoi, TN",2017,6600
47171,"Unicoi, TN",2018,6692
47171,"Unicoi, TN",2005,7418
47171,"Unicoi, TN",1991,6283
47171,"Unicoi, TN",1994,5903
47171,"Unicoi, TN",2002,6616
47171,"Unicoi, TN",2015,6800
47171,"Unicoi, TN",2011,6931
47171,"Unicoi, TN",2013,6930
47171,"Unicoi, TN",2022,7002
47171,"Unicoi, TN",1986,5643
47171,"Unicoi, TN",1988,6027
47171,"Unicoi, TN",1999,6604
47171,"Unicoi, TN",2010,6908
47171,"Unicoi, TN",2021,6859
47171,"Unicoi, TN",2003,6809
47171,"Unicoi, TN",2014,6829
47173,"Union, TN",1997,4617
47173,"Union, TN",2005,5287
47173,"Union, TN",2018,5139
47173,"Union, TN",1980,2421
47173,"Union, TN",1984,2574
47173,"Union, TN",2006,5367
47173,"Union, TN",2017,5086
47173,"Union, TN",1987,3087
47173,"Union, TN",2000,4602
47173,"Union, TN",2009,5152
47173,"Union, TN",2001,4874
47173,"Union, TN",2012,4884
47173,"Union, TN",1998,4643
47173,"Union, TN",2008,5187
47173,"Union, TN",2019,5098
47173,"Union, TN",1981,2386
47173,"Union, TN",1982,2305
47173,"Union, TN",1983,2402
47173,"Union, TN",1992,4259
47173,"Union, TN",1993,4642
47173,"Union, TN",2004,4985
47173,"Union, TN",1985,2780
47173,"Union, TN",1995,4595
47173,"Union, TN",1990,3838
47173,"Union, TN",2016,4995
47173,"Union, TN",1989,3374
47173,"Union, TN",1996,4351
47173,"Union, TN",2007,5374
47173,"Union, TN",2020,5287
47173,"Union, TN",2003,4801
47173,"Union, TN",2014,4579
47173,"Union, TN",1988,3019
47173,"Union, TN",1999,4590
47173,"Union, TN",2010,5093
47173,"Union, TN",2021,5435
47173,"Union, TN",1986,2961
47173,"Union, TN",2011,5033
47173,"Union, TN",2013,4588
47173,"Union, TN",2022,5777
47173,"Union, TN",1991,3887
47173,"Union, TN",1994,4434
47173,"Union, TN",2002,4888
47173,"Union, TN",2015,4624
47175,"Van Buren, TN",1997,1665
47175,"Van Buren, TN",1989,1717
47175,"Van Buren, TN",1996,1723
47175,"Van Buren, TN",2007,1526
47175,"Van Buren, TN",2020,1703
47175,"Van Buren, TN",1990,1678
47175,"Van Buren, TN",2016,1682
47175,"Van Buren, TN",1985,1707
47175,"Van Buren, TN",1995,1762
47175,"Van Buren, TN",1981,1340
47175,"Van Buren, TN",1982,1288
47175,"Van Buren, TN",1983,1521
47175,"Van Buren, TN",1992,1728
47175,"Van Buren, TN",1993,1856
47175,"Van Buren, TN",2004,1477
47175,"Van Buren, TN",1998,1969
47175,"Van Buren, TN",2008,1539
47175,"Van Buren, TN",2019,1737
47175,"Van Buren, TN",2001,1572
47175,"Van Buren, TN",2012,1524
47175,"Van Buren, TN",1987,1788
47175,"Van Buren, TN",2000,2111
47175,"Van Buren, TN",2009,1467
47175,"Van Buren, TN",1980,1390
47175,"Van Buren, TN",1984,1680
47175,"Van Buren, TN",2006,1550
47175,"Van Buren, TN",2017,1753
47175,"Van Buren, TN",2018,1770
47175,"Van Buren, TN",2005,1479
47175,"Van Buren, TN",1991,1620
47175,"Van Buren, TN",1994,1754
47175,"Van Buren, TN",2002,1451
47175,"Van Buren, TN",2015,1555
47175,"Van Buren, TN",2011,1498
47175,"Van Buren, TN",2013,1551
47175,"Van Buren, TN",2022,1897
47175,"Van Buren, TN",1986,1700
47175,"Van Buren, TN",1988,1666
47175,"Van Buren, TN",1999,2034
47175,"Van Buren, TN",2010,1489
47175,"Van Buren, TN",2021,1840
47175,"Van Buren, TN",2003,1438
47175,"Van Buren, TN",2014,1577
47177,"Warren, TN",1997,22620
47177,"Warren, TN",2005,19615
47177,"Warren, TN",2018,19318
47177,"Warren, TN",1980,17094
47177,"Warren, TN",1984,16744
47177,"Warren, TN",2006,19803
47177,"Warren, TN",2017,19579
47177,"Warren, TN",1987,16929
47177,"Warren, TN",2000,22107
47177,"Warren, TN",2009,17962
47177,"Warren, TN",2001,19837
47177,"Warren, TN",2012,18916
47177,"Warren, TN",1998,22207
47177,"Warren, TN",2008,19053
47177,"Warren, TN",2019,19146
47177,"Warren, TN",1981,16901
47177,"Warren, TN",1982,16056
47177,"Warren, TN",1983,16001
47177,"Warren, TN",1992,19139
47177,"Warren, TN",1993,19831
47177,"Warren, TN",2004,19628
47177,"Warren, TN",1985,16159
47177,"Warren, TN",1995,21320
47177,"Warren, TN",1990,18867
47177,"Warren, TN",2016,19848
47177,"Warren, TN",1989,18822
47177,"Warren, TN",1996,21916
47177,"Warren, TN",2007,19427
47177,"Warren, TN",2020,19291
47177,"Warren, TN",2003,19817
47177,"Warren, TN",2014,19991
47177,"Warren, TN",1988,18360
47177,"Warren, TN",1999,21980
47177,"Warren, TN",2010,17988
47177,"Warren, TN",2021,19575
47177,"Warren, TN",1986,16390
47177,"Warren, TN",2011,18149
47177,"Warren, TN",2013,19710
47177,"Warren, TN",2022,20127
47177,"Warren, TN",1991,18651
47177,"Warren, TN",1994,20709
47177,"Warren, TN",2002,19727
47177,"Warren, TN",2015,20293
47179,"Washington, TN",1997,72944
47179,"Washington, TN",1989,56157
47179,"Washington, TN",1996,70825
47179,"Washington, TN",2007,81418
47179,"Washington, TN",2020,80998
47179,"Washington, TN",1990,59318
47179,"Washington, TN",2016,80236
47179,"Washington, TN",1985,48836
47179,"Washington, TN",1995,68959
47179,"Washington, TN",1981,46624
47179,"Washington, TN",1982,45783
47179,"Washington, TN",1983,45988
47179,"Washington, TN",1992,62273
47179,"Washington, TN",1993,63184
47179,"Washington, TN",2004,77042
47179,"Washington, TN",1998,70938
47179,"Washington, TN",2008,81282
47179,"Washington, TN",2019,81916
47179,"Washington, TN",2001,75347
47179,"Washington, TN",2012,80403
47179,"Washington, TN",1987,51815
47179,"Washington, TN",2000,73911
47179,"Washington, TN",2009,78122
47179,"Washington, TN",1980,47360
47179,"Washington, TN",1984,47897
47179,"Washington, TN",2006,79169
47179,"Washington, TN",2017,81806
47179,"Washington, TN",2018,82116
47179,"Washington, TN",2005,78324
47179,"Washington, TN",1991,59145
47179,"Washington, TN",1994,66367
47179,"Washington, TN",2002,73640
47179,"Washington, TN",2015,80042
47179,"Washington, TN",2011,80272
47179,"Washington, TN",2013,78450
47179,"Washington, TN",2022,88757
47179,"Washington, TN",1986,49700
47179,"Washington, TN",1988,54527
47179,"Washington, TN",1999,72058
47179,"Washington, TN",2010,77628
47179,"Washington, TN",2021,85051
47179,"Washington, TN",2003,74645
47179,"Washington, TN",2014,78797
47181,"Wayne, TN",1997,6728
47181,"Wayne, TN",2005,6070
47181,"Wayne, TN",2018,5856
47181,"Wayne, TN",1980,4326
47181,"Wayne, TN",1984,5494
47181,"Wayne, TN",2006,6151
47181,"Wayne, TN",2017,5640
47181,"Wayne, TN",1987,5742
47181,"Wayne, TN",2000,6101
47181,"Wayne, TN",2009,6056
47181,"Wayne, TN",2001,6061
47181,"Wayne, TN",2012,5894
47181,"Wayne, TN",1998,6189
47181,"Wayne, TN",2008,6308
47181,"Wayne, TN",2019,6049
47181,"Wayne, TN",1981,4647
47181,"Wayne, TN",1982,4999
47181,"Wayne, TN",1983,5163
47181,"Wayne, TN",1992,6544
47181,"Wayne, TN",1993,6602
47181,"Wayne, TN",2004,6107
47181,"Wayne, TN",1985,5436
47181,"Wayne, TN",1995,6373
47181,"Wayne, TN",1990,5873
47181,"Wayne, TN",2016,5592
47181,"Wayne, TN",1989,5728
47181,"Wayne, TN",1996,6547
47181,"Wayne, TN",2007,6387
47181,"Wayne, TN",2020,6206
47181,"Wayne, TN",2003,5966
47181,"Wayne, TN",2014,5859
47181,"Wayne, TN",1988,5595
47181,"Wayne, TN",1999,6021
47181,"Wayne, TN",2010,5876
47181,"Wayne, TN",2021,6106
47181,"Wayne, TN",1986,5497
47181,"Wayne, TN",2011,5943
47181,"Wayne, TN",2013,5849
47181,"Wayne, TN",2022,6525
47181,"Wayne, TN",1991,6108
47181,"Wayne, TN",1994,6758
47181,"Wayne, TN",2002,6016
47181,"Wayne, TN",2015,5900
47183,"Weakley, TN",1997,17366
47183,"Weakley, TN",1989,15977
47183,"Weakley, TN",1996,17332
47183,"Weakley, TN",2007,15913
47183,"Weakley, TN",2020,15943
47183,"Weakley, TN",1990,16097
47183,"Weakley, TN",2016,15663
47183,"Weakley, TN",1985,13531
47183,"Weakley, TN",1995,17402
47183,"Weakley, TN",1981,13478
47183,"Weakley, TN",1982,12728
47183,"Weakley, TN",1983,12798
47183,"Weakley, TN",1992,16110
47183,"Weakley, TN",1993,16808
47183,"Weakley, TN",2004,15845
47183,"Weakley, TN",1998,17018
47183,"Weakley, TN",2008,15653
47183,"Weakley, TN",2019,15924
47183,"Weakley, TN",2001,17054
47183,"Weakley, TN",2012,14582
47183,"Weakley, TN",1987,14208
47183,"Weakley, TN",2000,17170
47183,"Weakley, TN",2009,14914
47183,"Weakley, TN",1980,13600
47183,"Weakley, TN",1984,12962
47183,"Weakley, TN",2006,15894
47183,"Weakley, TN",2017,15614
47183,"Weakley, TN",2018,16091
47183,"Weakley, TN",2005,15973
47183,"Weakley, TN",1991,16207
47183,"Weakley, TN",1994,17157
47183,"Weakley, TN",2002,16692
47183,"Weakley, TN",2015,15487
47183,"Weakley, TN",2011,14707
47183,"Weakley, TN",2013,14656
47183,"Weakley, TN",2022,16547
47183,"Weakley, TN",1986,13900
47183,"Weakley, TN",1988,14882
47183,"Weakley, TN",1999,16784
47183,"Weakley, TN",2010,14736
47183,"Weakley, TN",2021,16225
47183,"Weakley, TN",2003,16009
47183,"Weakley, TN",2014,15271
47185,"White, TN",1997,11048
47185,"White, TN",2005,11521
47185,"White, TN",2018,11365
47185,"White, TN",1980,9316
47185,"White, TN",1984,9109
47185,"White, TN",2006,11080
47185,"White, TN",2017,11224
47185,"White, TN",1987,9234
47185,"White, TN",2000,11639
47185,"White, TN",2009,10472
47185,"White, TN",2001,11436
47185,"White, TN",2012,10732
47185,"White, TN",1998,11183
47185,"White, TN",2008,11145
47185,"White, TN",2019,11488
47185,"White, TN",1981,9283
47185,"White, TN",1982,8691
47185,"White, TN",1983,8993
47185,"White, TN",1992,9942
47185,"White, TN",1993,10298
47185,"White, TN",2004,11789
47185,"White, TN",1985,9241
47185,"White, TN",1995,10905
47185,"White, TN",1990,9805
47185,"White, TN",2016,10968
47185,"White, TN",1989,9951
47185,"White, TN",1996,10861
47185,"White, TN",2007,11330
47185,"White, TN",2020,11224
47185,"White, TN",2003,11117
47185,"White, TN",2014,10860
47185,"White, TN",1988,9917
47185,"White, TN",1999,11582
47185,"White, TN",2010,10658
47185,"White, TN",2021,11332
47185,"White, TN",1986,9123
47185,"White, TN",2011,10843
47185,"White, TN",2013,10705
47185,"White, TN",2022,11912
47185,"White, TN",1991,9664
47185,"White, TN",1994,10838
47185,"White, TN",2002,11079
47185,"White, TN",2015,10802
47187,"Williamson, TN",1997,70835
47187,"Williamson, TN",1989,39388
47187,"Williamson, TN",1996,66352
47187,"Williamson, TN",2007,132238
47187,"Williamson, TN",2020,211595
47187,"Williamson, TN",1990,41286
47187,"Williamson, TN",2016,188750
47187,"Williamson, TN",1985,30558
47187,"Williamson, TN",1995,61238
47187,"Williamson, TN",1981,24261
47187,"Williamson, TN",1982,24150
47187,"Williamson, TN",1983,25009
47187,"Williamson, TN",1992,46752
47187,"Williamson, TN",1993,49863
47187,"Williamson, TN",2004,107187
47187,"Williamson, TN",1998,74903
47187,"Williamson, TN",2008,136189
47187,"Williamson, TN",2019,210380
47187,"Williamson, TN",2001,93067
47187,"Williamson, TN",2012,149629
47187,"Williamson, TN",1987,37335
47187,"Williamson, TN",2000,80772
47187,"Williamson, TN",2009,134356
47187,"Williamson, TN",1980,22619
47187,"Williamson, TN",1984,27644
47187,"Williamson, TN",2006,122050
47187,"Williamson, TN",2017,196722
47187,"Williamson, TN",2018,206348
47187,"Williamson, TN",2005,114546
47187,"Williamson, TN",1991,43763
47187,"Williamson, TN",1994,55929
47187,"Williamson, TN",2002,95705
47187,"Williamson, TN",2015,175723
47187,"Williamson, TN",2011,142959
47187,"Williamson, TN",2013,156690
47187,"Williamson, TN",2022,238165
47187,"Williamson, TN",1986,34491
47187,"Williamson, TN",1988,38734
47187,"Williamson, TN",1999,75863
47187,"Williamson, TN",2010,136018
47187,"Williamson, TN",2021,224741
47187,"Williamson, TN",2003,100035
47187,"Williamson, TN",2014,165275
47189,"Wilson, TN",1997,37733
47189,"Wilson, TN",2005,50458
47189,"Wilson, TN",2018,73295
47189,"Wilson, TN",1980,19931
47189,"Wilson, TN",1984,21654
47189,"Wilson, TN",2006,51945
47189,"Wilson, TN",2017,69299
47189,"Wilson, TN",1987,24880
47189,"Wilson, TN",2000,42250
47189,"Wilson, TN",2009,51988
47189,"Wilson, TN",2001,42785
47189,"Wilson, TN",2012,54776
47189,"Wilson, TN",1998,38098
47189,"Wilson, TN",2008,53923
47189,"Wilson, TN",2019,75394
47189,"Wilson, TN",1981,20120
47189,"Wilson, TN",1982,19413
47189,"Wilson, TN",1983,19703
47189,"Wilson, TN",1992,28949
47189,"Wilson, TN",1993,31097
47189,"Wilson, TN",2004,47736
47189,"Wilson, TN",1985,22793
47189,"Wilson, TN",1995,35160
47189,"Wilson, TN",1990,27717
47189,"Wilson, TN",2016,65888
47189,"Wilson, TN",1989,26814
47189,"Wilson, TN",1996,36120
47189,"Wilson, TN",2007,54305
47189,"Wilson, TN",2020,79256
47189,"Wilson, TN",2003,44905
47189,"Wilson, TN",2014,57967
47189,"Wilson, TN",1988,25417
47189,"Wilson, TN",1999,40086
47189,"Wilson, TN",2010,53290
47189,"Wilson, TN",2021,88038
47189,"Wilson, TN",1986,23600
47189,"Wilson, TN",2011,53854
47189,"Wilson, TN",2013,55848
47189,"Wilson, TN",2022,94211
47189,"Wilson, TN",1991,28069
47189,"Wilson, TN",1994,33816
47189,"Wilson, TN",2002,43608
47189,"Wilson, TN",2015,61160
48001,"Anderson, TX",1997,24618
48001,"Anderson, TX",1989,19934
48001,"Anderson, TX",1996,23921
48001,"Anderson, TX",2007,25181
48001,"Anderson, TX",2020,28343
48001,"Anderson, TX",1990,20092
48001,"Anderson, TX",2016,28654
48001,"Anderson, TX",1985,18907
48001,"Anderson, TX",1995,23866
48001,"Anderson, TX",1981,16891
48001,"Anderson, TX",1982,19015
48001,"Anderson, TX",1983,19199
48001,"Anderson, TX",1992,20753
48001,"Anderson, TX",1993,21390
48001,"Anderson, TX",2004,24252
48001,"Anderson, TX",1998,25658
48001,"Anderson, TX",2008,25694
48001,"Anderson, TX",2019,28957
48001,"Anderson, TX",2001,24575
48001,"Anderson, TX",2012,26656
48001,"Anderson, TX",1987,19259
48001,"Anderson, TX",2000,24920
48001,"Anderson, TX",2009,25427
48001,"Anderson, TX",1980,15050
48001,"Anderson, TX",1984,19292
48001,"Anderson, TX",2006,24790
48001,"Anderson, TX",2017,28379
48001,"Anderson, TX",2018,28766
48001,"Anderson, TX",2005,24352
48001,"Anderson, TX",1991,20633
48001,"Anderson, TX",1994,22749
48001,"Anderson, TX",2002,24157
48001,"Anderson, TX",2015,28271
48001,"Anderson, TX",2011,25758
48001,"Anderson, TX",2013,27385
48001,"Anderson, TX",2022,29635
48001,"Anderson, TX",1986,18292
48001,"Anderson, TX",1988,19995
48001,"Anderson, TX",1999,25161
48001,"Anderson, TX",2010,25533
48001,"Anderson, TX",2021,29050
48001,"Anderson, TX",2003,24214
48001,"Anderson, TX",2014,28026
48003,"Andrews, TX",1997,6260
48003,"Andrews, TX",2005,6289
48003,"Andrews, TX",2018,10536
48003,"Andrews, TX",1980,6594
48003,"Andrews, TX",1984,8385
48003,"Andrews, TX",2006,6733
48003,"Andrews, TX",2017,9996
48003,"Andrews, TX",1987,7011
48003,"Andrews, TX",2000,5951
48003,"Andrews, TX",2009,7229
48003,"Andrews, TX",2001,5947
48003,"Andrews, TX",2012,9078
48003,"Andrews, TX",1998,6138
48003,"Andrews, TX",2008,7482
48003,"Andrews, TX",2019,10824
48003,"Andrews, TX",1981,7338
48003,"Andrews, TX",1982,8292
48003,"Andrews, TX",1983,8107
48003,"Andrews, TX",1992,6588
48003,"Andrews, TX",1993,6353
48003,"Andrews, TX",2004,6102
48003,"Andrews, TX",1985,8407
48003,"Andrews, TX",1995,6004
48003,"Andrews, TX",1990,7068
48003,"Andrews, TX",2016,9734
48003,"Andrews, TX",1989,6968
48003,"Andrews, TX",1996,6126
48003,"Andrews, TX",2007,7044
48003,"Andrews, TX",2020,9874
48003,"Andrews, TX",2003,6141
48003,"Andrews, TX",2014,10445
48003,"Andrews, TX",1988,6894
48003,"Andrews, TX",1999,5763
48003,"Andrews, TX",2010,7675
48003,"Andrews, TX",2021,9899
48003,"Andrews, TX",1986,7341
48003,"Andrews, TX",2011,8279
48003,"Andrews, TX",2013,9856
